uniprot_id,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,sig_pi,contrast,gene,protein,description
O00299,0.11650490629215682,-0.48154814621212205,0.7145579587964357,20.73465776217279,0.39273402796931667,-4.677141996618466,0.6964337204958188,0.9205553093078295,0,0,0.958726484486495,0,Training_HR,CLIC1,CLIC1_HUMAN,Chloride intracellular channel protein 1
O00303,0.2872003268770129,-0.06776338118776803,0.6421640349417939,19.703579174991447,1.6310351358983233,-4.4662726379197535,0.11008395016616282,0.8197386561971534,0,0,0.5306190295712411,0,Training_HR,EIF3F,EIF3F_HUMAN,Eukaryotic translation initiation factor 3 subunit F
O00330,0.442049936727944,0.08215603349147549,0.8019438399644125,23.44088764545252,2.4760487013993955,-4.20660510216404,0.01723955722297912,0.8086174727393486,1,0,0.16613321795373578,0,Training_HR,PDHX,ODPX_HUMAN,"Pyruvate dehydrogenase protein X component, mitochondrial"
O00410,-0.1561490438241151,-0.49803036018070046,0.18573227253247027,22.183947629962038,-0.9207172949545558,-4.616615203905455,0.3622627627864512,0.8959175163263119,-0,-0,0.8533790395025606,0,Training_HR,IPO5,IPO5_HUMAN,Importin-5
O00423,-0.2536110099341222,-0.7548547460501697,0.24763272618192522,18.910379259552663,-1.0200305366007862,-4.600097639398313,0.31335309461575067,0.8773205879667283,-0,-0,0.7450555784290377,0,Training_HR,EML1,EMAL1_HUMAN,Echinoderm microtubule-associated protein-like 1
O00429,-0.28684925578819076,-0.7132868445153029,0.1395883329389213,20.905186381197705,-1.356101751246136,-4.53303781757003,0.182064030575073,0.8219169518834201,-0,-0,0.6134735585369652,0,Training_HR,DNM1L,DNM1L_HUMAN,Dynamin-1-like protein
O00442,-0.39555513306107315,-0.9407235064756061,0.1496132403534598,21.141421581392784,-1.4627509862510524,-4.508349039206407,0.15072300115332318,0.8219169518834201,-0,-0,0.4730692243902434,0,Training_HR,RTCA,RTCA_HUMAN,RNA 3'-terminal phosphate cyclase
O00483,-0.07586040850897646,-0.5795164824251645,0.4277956654072116,26.52177170154437,-0.30365128940130987,-4.682642228591204,0.7628411067050838,0.9375872851049275,-0,-0,0.9796735930225275,0,Training_HR,NDUFA4,NDUA4_HUMAN,Cytochrome c oxidase subunit NDUFA4
O00487,0.0409610618273355,-0.2904933036447937,0.3724154272994647,21.058642262397502,0.2491206924191018,-4.685320229123551,0.8044368699896813,0.9542588839168684,0,0,0.9911259579995206,0,Training_HR,PSMD14,PSDE_HUMAN,26S proteasome non-ATPase regulatory subunit 14
O00499,-0.2276040593690638,-0.529342272253186,0.07413415351505837,26.32864883058438,-1.5205896465836495,-4.494300564654372,0.13557993692648096,0.8219169518834201,-0,-0,0.634576750659154,0,Training_HR,BIN1,BIN1_HUMAN,Myc box-dependent-interacting protein 1
O00505,-0.24182070284063073,-0.6929070929988983,0.2092656873176369,21.298383437260075,-1.0807563186694724,-4.589237337685589,0.28576049352797334,0.8730117501266066,-0,-0,0.738669328905603,0,Training_HR,KPNA3,IMA4_HUMAN,Importin subunit alpha-4
O00571,-0.05924732999310933,-0.6306631588050311,0.5121684988188124,19.82391012615755,-0.20903092632739775,-4.686953208651498,0.8353998007640172,0.9604640948503471,-0,-0,0.9894012388284841,0,Training_HR,DDX3X,DDX3X_HUMAN,ATP-dependent RNA helicase DDX3X
O00629,-0.17226974778800042,-0.5630947451816761,0.2185552496056753,22.13168098490158,-0.888620532620142,-4.621616687914094,0.3790924800046096,0.8959175163263119,-0,-0,0.8461172254199845,0,Training_HR,KPNA4,IMA3_HUMAN,Importin subunit alpha-3
O00748,-0.21369742112858603,-0.7264254532086272,0.2990306109514551,18.138673594078703,-0.8402456010773176,-4.628841562646607,0.40536499606056076,0.8959175163263119,-0,-0,0.8245134672933213,0,Training_HR,CES2,EST2_HUMAN,Cocaine esterase
O00757,0.15843648010357114,-0.2911069675132658,0.6079799277204081,27.250968497654483,0.7105220198848374,-4.646323262138748,0.4811723281083884,0.8959175163263119,0,0,0.8905633784692262,0,Training_HR,FBP2,F16P2_HUMAN,"Fructose-1,6-bisphosphatase isozyme 2"
O00763,-0.1238435730136338,-0.3612096982572612,0.11352255222999358,15.484040675312759,-1.0517610229320409,-4.594494081343045,0.29870164832146456,0.8773205879667283,-0,-0,0.8610166540148995,0,Training_HR,ACACB,ACACB_HUMAN,Acetyl-CoA carboxylase 2
O00764,-0.022844462409565836,-0.4910954415020631,0.4454065166829314,18.18807643117578,-0.09835496237838412,-4.689981737311595,0.922102219500636,0.9753663370085243,-0,-0,0.9981490476303967,0,Training_HR,PDXK,PDXK_HUMAN,Pyridoxal kinase
O14521,0.3950942912269646,-0.26675984023389465,1.0569484226878239,21.78960509664031,1.2034623240937063,-4.5655743934657735,0.23530547450171851,0.8604757662337056,0,0,0.5645928875230366,0,Training_HR,SDHD,DHSD_HUMAN,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
O14556,0.6830458759398184,-0.218761981318492,1.5848537331981287,20.440091540697665,1.5269678280914283,-4.49273737385571,0.1340073982289893,0.8219169518834201,0,0,0.2533896722677313,0,Training_HR,GAPDHS,G3PT_HUMAN,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific"
O14558,-0.08423573416204988,-0.5827146028995247,0.414243134575425,27.094494373183938,-0.340677648587797,-4.680525313582867,0.7349860026514449,0.9285506053079627,-0,-0,0.9743969573079782,0,Training_HR,HSPB6,HSPB6_HUMAN,Heat shock protein beta-6
O14561,-0.013014468334290541,-0.4902053782376281,0.464176441569047,23.48749035293332,-0.05498298290687454,-4.690574285650654,0.9564037549950652,0.9872554890271641,-0,-0,0.9994200467862366,0,Training_HR,NDUFAB1,ACPM_HUMAN,"Acyl carrier protein, mitochondrial"
O14618,-0.0389586837704492,-0.5874567723070222,0.5095394047661238,19.732457145597145,-0.1431934608120372,-4.68901710700841,0.8867985895308088,0.9666163956172189,-0,-0,0.995330541324383,0,Training_HR,CCS,CCS_HUMAN,Copper chaperone for superoxide dismutase
O14653,-0.7484104281018276,-1.717200213730264,0.22037935752660887,17.558933064853743,-1.557414835339854,-4.485144652725135,0.12661775064478484,0.8219169518834201,-0,-0,0.21295978266047605,0,Training_HR,GOSR2,GOSR2_HUMAN,Golgi SNAP receptor complex member 2
O14732,-0.3366838160787715,-0.8895715603776188,0.21620392822007573,21.674174814029936,-1.227663393173863,-4.56064149805758,0.2261747520566013,0.8592440959354173,-0,-0,0.6062500449407945,0,Training_HR,IMPA2,IMPA2_HUMAN,Inositol monophosphatase 2
O14737,0.5010035365110568,0.03899519258359063,0.9630118804385229,21.73254014364409,2.1861753884227486,-4.303715350495198,0.03422870070506502,0.8086174727393486,1,0,0.18438450182603924,0,Training_HR,PDCD5,PDCD5_HUMAN,Programmed cell death protein 5
O14744,0.2123996124903762,-0.10647136153139758,0.53127058651215,18.8869589855182,1.3427682727950403,-4.536007651579094,0.18629370839704074,0.8219169518834201,0,0,0.6998264907188999,0,Training_HR,PRMT5,ANM5_HUMAN,Protein arginine N-methyltransferase 5
O14818,0.10653521243134634,-0.20453359101004104,0.4176040158727337,23.105258183570847,0.6903972565698809,-4.6487862617845295,0.4936021607853146,0.8959175163263119,0,0,0.9275425875684988,0,Training_HR,PSMA7,PSA7_HUMAN,Proteasome subunit alpha type-7
O14841,0.3180730378033978,-0.1776211805163037,0.8137672561230993,19.493561766535873,1.2936209241293606,-4.5467624364915125,0.20262279802686098,0.8383646902449553,0,0,0.6018333416725729,0,Training_HR,OPLAH,OPLA_HUMAN,5-oxoprolinase
O14874,-0.46126979171851445,-1.1559868438632432,0.23344726042621433,18.238745698793945,-1.338569987173854,-4.536944827618793,0.18766431235941347,0.8219169518834201,-0,-0,0.4622031748720157,0,Training_HR,BCKDK,BCKD_HUMAN,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial"
O14880,-0.2773104290413855,-0.9286205014544031,0.37399964337163216,23.413509057679114,-0.8583658610937415,-4.626179672567149,0.3953951524615066,0.8959175163263119,-0,-0,0.7731301112678235,0,Training_HR,MGST3,MGST3_HUMAN,Microsomal glutathione S-transferase 3
O14949,0.10522157180738034,-0.363258808717509,0.5737019523322697,23.23276786654212,0.45280102944779616,-4.67264957553732,0.6529421939629929,0.9192189947880932,0,0,0.9561385498531288,0,Training_HR,UQCRQ,QCR8_HUMAN,Cytochrome b-c1 complex subunit 8
O14950,0.07644297687928159,-0.43855767213617514,0.5914436258947383,22.334826258105956,0.29924289193642534,-4.682878193661873,0.7661796748510132,0.9375872851049275,0,0,0.9798461460433873,0,Training_HR,MYL12B,ML12B_HUMAN,Myosin regulatory light chain 12B
O14957,-0.17070884967762368,-1.1041477224641891,0.7627300231089418,22.77638603821516,-0.36869239640981166,-4.678763553428915,0.7141452344357662,0.9258645803887213,-0,-0,0.9441479811975332,0,Training_HR,UQCR11,QCR10_HUMAN,Cytochrome b-c1 complex subunit 10
O14958,-0.3376087765494411,-0.889194901837647,0.21397734873876484,25.51178303681653,-1.2339410807218796,-4.559347833900774,0.2238495594217148,0.8576336379935318,-0,-0,0.6033086093143282,0,Training_HR,CASQ2,CASQ2_HUMAN,Calsequestrin-2
O14979,0.5574499240764652,0.019959261891937197,1.0949405862609933,18.826413512028623,2.0908793107934183,-4.333957079868572,0.042414500076822514,0.8086174727393486,1,0,0.1717544428660394,0,Training_HR,HNRNPDL,HNRDL_HUMAN,Heterogeneous nuclear ribonucleoprotein D-like
O14980,-0.3937485078855758,-0.9871333363033179,0.1996363205321663,20.116881226737622,-1.3377547792902411,-4.537125442685518,0.18792788639417782,0.8219169518834201,-0,-0,0.5177679093080365,0,Training_HR,XPO1,XPO1_HUMAN,Exportin-1
O14983,-0.07156869175243585,-0.4100205695185455,0.2668831860136738,28.789092704820952,-0.4262736522879369,-4.674711845635058,0.6720049690211192,0.9192189947880932,-0,-0,0.9719530222995669,0,Training_HR,ATP2A1,AT2A1_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
O15061,-0.8246673699244944,-1.6036456627313416,-0.04568907711764736,19.136657381778498,-2.134260779381003,-4.3202989105583205,0.03849634953813982,0.8086174727393486,-1,-0,0.06814620257172256,0,Training_HR,SYNM,SYNEM_HUMAN,Synemin
O15143,0.27963046110822276,-0.10622317056247804,0.6654840927789236,17.900635966581856,1.4609620144982618,-4.508770953287917,0.15120144321910084,0.8219169518834201,0,0,0.58962901728658,0,Training_HR,ARPC1B,ARC1B_HUMAN,Actin-related protein 2/3 complex subunit 1B
O15144,-0.18827818640320615,-0.7468857366072964,0.3703293638008841,18.611238563310597,-0.6794965143336901,-4.650089923580721,0.500422950721451,0.8959175163263119,-0,-0,0.8777922798953355,0,Training_HR,ARPC2,ARPC2_HUMAN,Actin-related protein 2/3 complex subunit 2
O15145,-0.46037994085046563,-1.2548036514483265,0.33404376974739525,19.780202902713935,-1.1683103479761265,-4.5725847558106825,0.24904425238153238,0.8651439239214279,-0,-0,0.5273000608816957,0,Training_HR,ARPC3,ARPC3_HUMAN,Actin-related protein 2/3 complex subunit 3
O15173,-0.07385340120490369,-0.43352565088080885,0.2858188484710015,20.192315765546017,-0.4139290520831941,-4.675629361596713,0.6809545538193176,0.9192189947880932,-0,-0,0.9720200117674878,0,Training_HR,PGRMC2,PGRC2_HUMAN,Membrane-associated progesterone receptor component 2
O15212,0.12270501853056004,-0.2940650004344345,0.5394750374955546,19.657921334791716,0.593553518763126,-4.659676215674598,0.5558844571374304,0.9103310226275322,0,0,0.9304827412185498,0,Training_HR,PFDN6,PFD6_HUMAN,Prefoldin subunit 6
O15273,-0.32664346526714994,-1.062383853077613,0.4090969225433132,21.912327517895925,-0.8950419804755346,-4.620629007398444,0.3756901701998929,0.8959175163263119,-0,-0,0.7263081927264899,0,Training_HR,TCAP,TELT_HUMAN,Telethonin
O15305,-0.3105637231102243,-0.7729790695660002,0.15185162334555152,17.189435131422606,-1.3539808251216685,-4.533512777463599,0.1827346341766143,0.8219169518834201,-0,-0,0.5898591769281544,0,Training_HR,PMM2,PMM2_HUMAN,Phosphomannomutase 2
O15371,-0.18672232560620472,-0.7656293232555574,0.392184672043148,18.479455588320807,-0.6502516710347597,-4.653492249929942,0.5189490094836502,0.9008879730638412,-0,-0,0.884723206594051,0,Training_HR,EIF3D,EIF3D_HUMAN,Eukaryotic translation initiation factor 3 subunit D
O15382,0.45271552854386954,-0.08699306470683033,0.9924241217945694,21.820818931517554,1.6910641657895202,-4.450409466187954,0.09797770802118129,0.8127565247163403,1,0,0.34935555356679765,0,Training_HR,BCAT2,BCAT2_HUMAN,"Branched-chain-amino-acid aminotransferase, mitochondrial"
O15400,0.08983208368448459,-0.37801030359512666,0.5576744709640958,18.04980867014401,0.3871024630778464,-4.6775309042935085,0.7005676107777206,0.9206638006113781,0,0,0.9685375355025851,0,Training_HR,STX7,STX7_HUMAN,Syntaxin-7
O15498,-0.07232629158461634,-0.47352994741645454,0.32887736424722186,18.26960475831342,-0.3634338246730285,-4.679104742686996,0.7180409804810526,0.9280096208279563,-0,-0,0.9763281411448407,0,Training_HR,YKT6,YKT6_HUMAN,Synaptobrevin homolog YKT6
O43169,-0.08976145794435553,-0.4904681352077292,0.31094521931901814,20.679556253003994,-0.4516035496195956,-4.67274527127242,0.6537980382466424,0.9192189947880932,-0,-0,0.9625736073203759,0,Training_HR,CYB5B,CYB5B_HUMAN,Cytochrome b5 type B
O43181,0.3807095338813937,-0.16086793103843833,0.9222869988012258,19.914909099219773,1.4171871180358773,-4.519088681254587,0.16355041798891723,0.8219169518834201,0,0,0.5019144387908874,0,Training_HR,NDUFS4,NDUS4_HUMAN,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial"
O43237,0.2738377387155566,-0.17042031564857196,0.7180957930796852,16.9437073548613,1.2426591382999521,-4.557541690659768,0.22064988261673116,0.8576336379935318,0,0,0.6611215374803076,0,Training_HR,DYNC1LI2,DC1L2_HUMAN,Cytoplasmic dynein 1 light intermediate chain 2
O43242,-0.042141844624957514,-0.30324252790908984,0.21895883865917481,20.348241474954634,-0.32536278182771994,-4.681430645873081,0.746462237183951,0.93325872067222,-0,-0,0.9877529063380571,0,Training_HR,PSMD3,PSMD3_HUMAN,26S proteasome non-ATPase regulatory subunit 3
O43374,-0.2983825899981163,-0.7790959544649625,0.18233077446872986,17.56102353348308,-1.2513572422041501,-4.555728604363463,0.2174914747616887,0.8576336379935318,-0,-0,0.6343140031201198,0,Training_HR,RASA4,RASL2_HUMAN,Ras GTPase-activating protein 4
O43390,0.026189823905308884,-0.375612908161836,0.4279925559724538,19.184029741056516,0.1314055539070952,-4.689305358871622,0.8960603192512138,0.9666163956172189,0,0,0.9971298578084572,0,Training_HR,HNRNPR,HNRPR_HUMAN,Heterogeneous nuclear ribonucleoprotein R
O43396,-0.15973767289984409,-0.45694627293575785,0.13747092713606968,20.60088071849604,-1.0834486196210056,-4.58874225307718,0.2845625897510915,0.8730117501266066,-0,-0,0.8181098709448695,0,Training_HR,TXNL1,TXNL1_HUMAN,Thioredoxin-like protein 1
O43399,0.42904550083218496,0.028359011420830804,0.8297319902435392,19.584454645561888,2.158701938738028,-4.312523406206235,0.036432046622801056,0.8086174727393486,1,0,0.2414409867857461,0,Training_HR,TPD52L2,TPD54_HUMAN,Tumor protein D54
O43414,-0.3828951349508749,-0.8200898346927914,0.05429956479104159,19.796047194420378,-1.7656271094547271,-4.4300694925477595,0.0844762438953797,0.8086174727393486,-1,-0,0.3881967526179932,0,Training_HR,ERI3,ERI3_HUMAN,ERI1 exoribonuclease 3
O43464,0.15857620326914912,-0.19984323921288144,0.5169956457511797,16.317149303649988,0.8918848666062543,-4.621116436157484,0.37734885191949685,0.8959175163263119,0,0,0.856804062790459,0,Training_HR,HTRA2,HTRA2_HUMAN,"Serine protease HTRA2, mitochondrial"
O43488,0.4302535890448844,-0.14577583549741957,1.0062830135871885,21.028591737538953,1.5058227757643643,-4.497938625340866,0.13933961540656098,0.8219169518834201,0,0,0.42828713379568084,0,Training_HR,AKR7A2,ARK72_HUMAN,Aflatoxin B1 aldehyde reductase member 2
O43491,0.21519850385868722,-0.21772454624483029,0.6481215539622047,17.130159116654852,1.002126545529292,-4.603190144980735,0.32182408158552134,0.8827174809202871,0,0,0.783502246731566,0,Training_HR,EPB41L2,E41L2_HUMAN,Band 4.1-like protein 2
O43583,0.21771836380241893,-0.3803186841578251,0.815755411762663,20.915560650604373,0.7339407496086017,-4.643373460039822,0.46692212613442197,0.8959175163263119,0,0,0.8472048704484682,0,Training_HR,DENR,DENR_HUMAN,Density-regulated protein
O43598,-0.21675131020377947,-0.8305806886257157,0.3970780682181567,19.275858960088243,-0.7118821269648402,-4.646154448797496,0.4803380588265378,0.8959175163263119,-0,-0,0.8530508002409458,0,Training_HR,DNPH1,DNPH1_HUMAN,2'-deoxynucleoside 5'-phosphate N-hydrolase 1
O43615,-0.3192728738738282,-1.0102946742992411,0.37174892655158476,20.542535036505644,-0.931460196200708,-4.614903087793423,0.35675609767618943,0.8959175163263119,-0,-0,0.719588695304038,0,Training_HR,TIMM44,TIM44_HUMAN,Mitochondrial import inner membrane translocase subunit TIM44
O43617,-0.07410320215751298,-0.5287645146158122,0.3805581103007863,17.495015978285405,-0.32858142007543084,-4.681243414843811,0.744048538724646,0.933098102123658,-0,-0,0.9783297108893021,0,Training_HR,TRAPPC3,TPPC3_HUMAN,Trafficking protein particle complex subunit 3
O43633,-0.17288729879727427,-0.5500010462164446,0.2042264486218961,16.20475423716753,-0.9241766638330451,-4.61606612227678,0.3604801106699361,0.8959175163263119,-0,-0,0.8382825122171117,0,Training_HR,CHMP2A,CHM2A_HUMAN,Charged multivesicular body protein 2a
O43674,0.3950993191206109,-0.12175775504404518,0.911956393285267,21.61343147289515,1.5410965378805064,-4.489229127678712,0.1305364230675263,0.8219169518834201,0,0,0.4473281202385898,0,Training_HR,NDUFB5,NDUB5_HUMAN,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial"
O43676,0.1433735273611063,-0.28285859038671807,0.5696056451089306,23.682319659808133,0.6781360411257078,-4.650251394778235,0.5012766663941707,0.8959175163263119,0,0,0.9057306232345218,0,Training_HR,NDUFB3,NDUB3_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3
O43678,0.3088252478756246,-0.1022377716855265,0.7198882674367757,23.361505466800807,1.5146016264981015,-4.495786393413567,0.13710564611647683,0.8219169518834201,0,0,0.5413783715299392,0,Training_HR,NDUFA2,NDUA2_HUMAN,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2
O43681,0.1585443544362768,-0.21669497415688133,0.5337836830294349,19.72255018265002,0.8517362255807533,-4.627160971565483,0.39901317163060435,0.8959175163263119,0,0,0.8644478098523266,0,Training_HR,ASNA1,ASNA_HUMAN,ATPase ASNA1
O43707,-0.9417891553107509,-2.347361359863139,0.46378304924163727,23.195617750287376,-1.3508108901873104,-4.534221471361365,0.18374044775617143,0.8219169518834201,-0,-0,0.20278509576975767,0,Training_HR,ACTN4,ACTN4_HUMAN,Alpha-actinin-4
O43708,0.013528779079660325,-0.658225566916579,0.6852831250758996,20.24485865858909,0.040601506525602314,-4.690696783630011,0.9677993463676271,0.9873159118128897,0,0,0.9995572943193872,0,Training_HR,GSTZ1,MAAI_HUMAN,Maleylacetoacetate isomerase
O43741,0.047563757949021124,-0.4576170139303759,0.5527445298284182,18.545883229373278,0.18981187380327694,-4.687635214534792,0.8503394309741477,0.9604640948503471,0,0,0.9923186325005431,0,Training_HR,PRKAB2,AAKB2_HUMAN,5'-AMP-activated protein kinase subunit beta-2
O43747,0.034369466438619156,-0.4440920848905332,0.5128310177677715,17.26866088157866,0.14481707597965626,-4.688975468594193,0.8855241414906972,0.9666163956172189,0,0,0.9958302306354065,0,Training_HR,AP1G1,AP1G1_HUMAN,AP-1 complex subunit gamma-1
O43760,-0.5219727613206118,-0.9838229589828397,-0.060122563658383865,19.511829792049625,-2.278456464943378,-4.273619808357941,0.0276663187262,0.8086174727393486,-1,-0,0.15372378083348257,0,Training_HR,SYNGR2,SNG2_HUMAN,Synaptogyrin-2
O43765,0.047343385721148934,-0.3763258169299712,0.47101258837226906,18.480312475716467,0.2252819754898441,-4.686325432991815,0.8228148461648517,0.9557718612215058,0,0,0.9908093940393455,0,Training_HR,SGTA,SGTA_HUMAN,Small glutamine-rich tetratricopeptide repeat-containing protein alpha
O43768,-0.3447473746629832,-0.9014227067305782,0.2119279574046118,17.482591979014682,-1.2485128571523927,-4.556322721043412,0.21852058997149704,0.8576336379935318,-0,-0,0.5919591346927452,0,Training_HR,ENSA,ENSA_HUMAN,Alpha-endosulfine
O43772,0.0868794295928339,-0.36044474649845054,0.5342036056841184,19.736965428730212,0.39155125338908775,-4.6772241373275225,0.6973011760304635,0.9205553093078295,0,0,0.9691621695399613,0,Training_HR,SLC25A20,MCAT_HUMAN,Mitochondrial carnitine/acylcarnitine carrier protein
O43776,0.08392242440317332,-0.27056392174326344,0.4384087705496101,19.337980382662437,0.47724440864702866,-4.670642733111566,0.6355709179459519,0.9192189947880932,0,0,0.9626780001073599,0,Training_HR,NARS1,SYNC_HUMAN,"Asparagine--tRNA ligase, cytoplasmic"
O43813,-0.34662412156647093,-0.8017357855741102,0.10848754244116832,22.090654630563638,-1.5354470492941672,-4.490635077585653,0.13191556668213322,0.8219169518834201,-0,-0,0.4955339226177349,0,Training_HR,LANCL1,LANC1_HUMAN,Glutathione S-transferase LANCL1
