"uniprot_id","protein","gene","description","gene_symbol","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","CI.L","CI.R","average_intensity","t","B","P.Value","adj.P.Val","sig.PVal","sig.FDR","pi_score","sig_pi"
"L0R6Q1","S35U4_HUMAN","SLC35A4","SLC35A4 upstream open reading frame protein","=""SLC35A4""",NA,NA,16.4155817510434,NA,NA,NA,16.1233529905956,16.3251007677648,16.4554669164984,NA,16.6093965373772,15.4813894942587,15.4682220831529,NA,15.9648279372402,17.6206521886899,NA,16.3253521655629,15.5263641653376,16.0135258568038,16.8625561467061,16.3903920247116,16.1267376159487,15.9699655479525,16.1803541173214,16.9487414663367,16.0978795724735,NA,16.5857528540798,17.2097082910448,16.7896479403925,NA,16.0884884274772,NA,NA,16.9753614287305,NA,15.7400219287699,17.114875699312,16.83572092154,17.1085184712411,15.2776642895723,16.6280587442531,NA,16.7419925788981,0.0218196931701549,-0.763470520807123,0.807109907147432,16.3871506748738,0.0568335754595534,-4.89511597775169,0.95506846770269,0.998236511784299,0,0,0.998997402609977,0
"O00151","PDLI1_HUMAN","PDLIM1","PDZ and LIM domain protein 1","=""PDLIM1""",23.6026549730291,21.5967352442599,21.7717313838544,21.588383579787,22.841087215264,23.1998034558241,22.7325018889089,22.8095026230402,22.8262332878931,22.0850915417623,22.0767741205692,22.3960979789979,23.3438888733003,23.0118371356069,22.1842864605168,22.9650162362345,21.5280485017659,21.2369361115316,21.909291264972,22.5311391473789,22.6720433476605,23.1202789264482,23.3065077552402,22.2328905451208,21.7529208166852,22.5246844316378,22.9178927154326,23.3217677369223,22.9577657698034,22.3005986242663,23.3927620004247,23.320794271866,21.6006864260063,22.1171611955325,24.579450079292,23.64988151783,21.8239462718217,21.9654224891383,22.1257190403449,21.5283050317618,22.7626339671173,22.8867827825311,23.0473810525085,23.099871019681,21.9227581113602,0.51596033412654,-0.180064750739884,1.21198541899296,22.5592877100207,1.49503370159385,-4.39014587838924,0.142220540525152,0.761969461189345,0,0,0.365562937221521,0
"O00159","MYO1C_HUMAN","MYO1C","Unconventional myosin-Ic","=""MYO1C""",20.9829423078015,20.3293505020021,19.7512161730973,20.7489349282346,20.2769838158999,20.0603052178017,20.8566707689208,20.5376067210902,19.8237390572918,19.6073413742367,19.6376571574791,19.4975057627081,19.5127432786941,20.2735408616811,20.4502963838283,20.2143827690204,NA,19.7388452844651,19.8068201387623,20.5067361321226,20.863176888246,20.7487553821001,20.1738329198032,19.9523048713264,20.6036944217451,20.197870558246,21.0378046135494,20.6096804037543,20.0652998831961,20.2069331260952,20.3205890434812,20.3046863133188,19.6366244890071,19.2992014607746,20.9849674342482,19.5894229709837,19.4502853721056,20.2404634200206,19.5542163131664,20.3915578171198,19.731755401491,19.7889261467283,19.4748794249852,19.5248212184493,20.6314614586562,0.0349023719267691,-0.458045916030286,0.527850659883824,20.1362915906304,0.142893752211129,-5.03603166825775,0.887058541820904,0.983424078141833,0,0,0.995825885634871,0
"O00168","PLM_HUMAN","FXYD1","Phospholemman","=""FXYD1""",NA,NA,NA,15.17786360685,NA,NA,16.3043412847106,15.9340250363443,16.7370430843231,16.6047253433423,NA,NA,18.0842901221303,NA,17.1716302403789,NA,NA,15.6771299001275,15.5967711236035,NA,NA,NA,18.0056541358478,17.6286740358649,16.5483859307463,NA,16.8783695005083,17.0372433592531,NA,16.4698190633592,16.5364534116665,NA,16.536388967106,NA,16.2259120263783,NA,18.0673760225987,16.2822174199009,NA,16.7681540908306,NA,NA,NA,NA,NA,0.245865528177767,-0.961465370035356,1.45319642639089,16.6796413193272,0.426335396164268,-4.7745315350345,0.674671768375516,0.94863212501629,0,0,0.907778194504176,0
"O00186","STXB3_HUMAN","STXBP3","Syntaxin-binding protein 3","=""STXBP3""",NA,19.5062641655957,19.2787428350159,18.8076683355642,19.26459508634,18.9535888021771,18.7310259518691,18.9078404176698,19.2430365721162,19.3581951389268,18.9495067439707,19.1870469177637,17.6780302743004,18.6309218027371,17.8927797575367,18.7736675858984,NA,19.4644161026232,19.3933364137495,18.7907406187463,18.8360197368198,19.0445210226395,18.7783066453001,19.0515306502777,18.9730919687357,19.0493165847883,18.7845320161614,18.9775368404198,18.9129621037428,19.0655914815936,19.4642873736647,18.6211859036679,18.8691793959078,19.2621775969012,17.9124621742649,18.6276687722561,18.7127568146891,18.9968874024466,19.581751052406,19.3306565834907,19.0780933308115,18.8658471775432,19.2738560133529,18.7081900613866,18.1838644623184,-0.23074534056493,-0.679686968058899,0.218196286929039,18.9249692253067,-1.03804862134461,-4.7219073982738,0.305340930084489,0.855709731000904,0,0,0.760530341390655,0
"O00217","NDUS8_HUMAN","NDUFS8","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial","=""NDUFS8""",22.6849505557387,22.5538340977946,22.0590731866319,21.6842316727554,21.6030346495906,21.6684117395739,22.2492789041187,22.4623057265577,22.3157243916011,22.7982965747341,22.7392895050063,21.9180499411727,22.5534269380415,21.9404596299423,22.5569794693137,22.780735881615,22.7581444586599,22.0958213600463,21.9645459261104,22.4815557537087,22.4744026700902,22.3633828719606,22.7598805781759,22.6511528238299,22.4742323656991,23.0627255315348,21.1742929987778,22.5050933501556,22.3816283702289,22.5320885889493,22.4220138567615,21.3948386319966,22.4269361078397,22.2047150228078,21.1347398220003,22.9008855129713,22.2787738908942,22.7711538922654,22.296004539397,22.2835558664847,22.8952200625387,21.8898615884205,22.0755013321272,22.0950509523684,22.0438018431721,-0.180157354827507,-0.639639199998733,0.279324490343718,22.2968907429814,-0.790757281401113,-4.85503017884588,0.433432370035951,0.885983021153782,0,0,0.860178750048446,0
"O00231","PSD11_HUMAN","PSMD11","26S proteasome non-ATPase regulatory subunit 11","=""PSMD11""",20.2847372861005,20.4968491674402,20.8073492369634,20.5198715724222,20.0764745310046,20.519448617271,20.3976316241457,20.3345547098532,20.577615311984,20.5410880834322,20.6988785019086,20.5465585396285,19.9943699084255,20.6467963594555,20.0772681069148,20.5336027418308,20.0858861493717,20.668504847059,20.6763477275557,20.6578893079202,20.2798858884688,20.1760242726365,20.3135568876706,20.29145759743,20.5643289243137,20.3512335860127,20.6572179794645,20.4274120451977,20.308815436733,20.2241298936901,20.408903387131,20.3982690190037,20.702114563093,20.6404357348754,20.3743510511194,19.8870956328632,20.1200645502883,20.5358558871542,20.3123361669504,20.6822582758806,20.2556064479062,20.4250966645861,20.3771988928147,20.1844541954885,20.2147372306702,-0.0127453517026979,-0.277017160519986,0.251526457114591,20.4056569453807,-0.0972658858081808,-5.03934716975397,0.922967920404646,0.992180107212221,0,0,0.998978844134946,0
"O00232","PSD12_HUMAN","PSMD12","26S proteasome non-ATPase regulatory subunit 12","=""PSMD12""",20.8309057031374,20.4851843753277,19.9721979900915,20.4997086984928,20.0587653461097,20.0512590928065,20.0828979935521,20.0233488674016,20.2689616910805,20.0661948689114,20.3916806745988,20.5357501538916,20.0407731386464,19.994358428631,20.032354487018,20.0128456793665,20.0633816521791,20.2990386524799,20.1402634838545,20.2743469524482,20.1348490577171,19.7253091148155,19.8202072394421,19.9605141128554,20.1322595390077,19.8363914076405,19.6216829132509,20.121842110228,20.1643065818159,20.0541349956309,20.0551760820657,20.1682003934125,20.4192394999166,20.24758796458,20.437513763973,19.588041952992,20.0385015383974,19.8571965751181,19.8785284597075,20.5164855407565,19.8966707240648,20.3330613274715,19.8107522144973,19.5930229026097,20.0494901232679,0.139403755521766,-0.15994281059687,0.438750321640401,20.101892979228,0.939203608646488,-4.77925257772104,0.352880580790986,0.872402273471015,0,0,0.864843669464116,0
"O00233","PSMD9_HUMAN","PSMD9","26S proteasome non-ATPase regulatory subunit 9","=""PSMD9""",17.7567342859429,18.0043946725628,18.9658923205546,18.2452386707251,17.0943133643003,18.1375971616067,17.941534870722,17.6074252957745,17.953102551096,18.1132891129008,17.304925638359,18.6375520143222,18.1217463510365,18.4621301755945,17.5417313116567,17.202635971989,17.3183778526409,17.8369648007461,17.571036030462,18.2596759481587,17.8445947629157,17.3185418393759,17.8340581336877,17.9058190854629,17.8831010488458,17.2460556103714,17.9725801276079,18.0457089569462,18.1870764514083,17.8588916680314,17.8680641742394,18.1809831594636,17.9637071782566,18.7263947727576,17.8833662187347,17.8135249010086,18.3680928171571,18.1526639186501,18.399175488882,18.1445564877548,18.2814967604933,18.9791150586787,18.1034963985007,17.2947759804529,19.2269971921081,-0.2099761452906,-0.693818282066467,0.273865991485266,17.9902030353987,-0.875237326184874,-4.81342214716067,0.386315287587443,0.876447582657487,0,0,0.818969355133163,0
"O00264","PGRC1_HUMAN","PGRMC1","Membrane-associated progesterone receptor component 1","=""PGRMC1""",18.8291220304707,20.5292116352334,20.7627977302297,19.8455899085551,20.6910365305776,20.9971280285941,21.1352823719623,20.5398357048245,20.8961537035781,20.7945893853244,20.6610343338714,21.3479275922597,20.874655120745,20.5145767038108,20.4025522722751,19.8731804509065,21.2820382308448,20.690623004541,20.8367228620887,21.074941901631,20.8837762114975,20.6420277820002,20.3469872835052,20.9132747575233,20.3933631256786,20.7809598871704,21.3341765070313,21.1221924446316,21.0643609904906,20.6880580863627,20.9062956925558,21.0799072585221,20.1826894451434,NA,18.1188046318065,20.7263405657522,21.1101976911833,20.4450383133999,21.5805394267319,20.5800072776449,20.6705864460287,20.7780495342385,19.8842501935495,20.9790744703207,21.2233269272725,-0.404391847292857,-1.09016034463957,0.281376650053857,20.6593928284629,-1.19010292231471,-4.61418558414684,0.240700512947581,0.825161065878417,0,0,0.562178649412416,0
"O00299","CLIC1_HUMAN","CLIC1","Chloride intracellular channel protein 1","=""CLIC1""",NA,20.6653637943312,20.9236857131373,21.2782397423462,20.0581392445543,20.1354224017865,20.590437920614,20.7574968258246,19.9082560305363,19.8475604832874,20.2915905207896,20.1753917672409,NA,21.0058461696097,20.3484244952126,20.4621074788734,NA,20.6678788341253,20.7946561439241,20.628207736767,20.8872279191283,20.968588173638,20.2875663316955,20.1166590965088,20.8860554430421,19.5924252382891,22.3177285395954,19.6083821223232,20.6104633176608,20.7572817026791,21.4114959123464,21.5125592336219,20.393663879619,22.0624923068753,20.7856959695721,20.1327794039656,19.9612288913788,21.0864600567121,20.4869154171288,20.9522761133339,20.9086214194024,22.5153664725952,21.7841565416734,20.8814166940372,22.0817447393071,-0.442987835073843,-1.09517485121073,0.209199181063042,20.7506656247402,-1.37285686295828,-4.48960293425872,0.177458035931827,0.779416190646404,0,0,0.46489889801188,0
"O00303","EIF3F_HUMAN","EIF3F","Eukaryotic translation initiation factor 3 subunit F","=""EIF3F""",19.0595999549124,19.9874118446966,19.0904342722907,19.4616167170344,20.0857978509456,19.6689635785808,19.7927005182741,19.723713415351,19.9970791605794,19.9423893081749,19.4760461869578,19.5361518895838,18.896126570498,19.4576023219993,19.0725620188654,19.9322568796287,19.9569572239535,20.0544469660193,19.898571468607,19.6830263577881,19.710092703073,19.6816523046666,20.0969556145528,20.1278412588626,19.6353655465318,19.7613231659929,19.2684957798873,NA,19.5412569058489,19.677545247279,20.068296579078,20.2447464174852,20.0581425355658,19.9596407593572,20.4301836920482,19.6622653323658,19.0512760112413,19.7721830560434,19.3802336431722,19.4247278826409,20.003683150883,19.8747954269005,19.9090953541388,19.7889224309082,19.1675691687917,0.265695793999999,-0.115018057423736,0.646409645423734,19.7061305561831,1.4084637129144,-4.46129165690058,0.166365737359323,0.779416190646404,0,0,0.620926151772278,0
"O00330","ODPX_HUMAN","PDHX","Pyruvate dehydrogenase protein X component, mitochondrial","=""PDHX""",23.0531126766658,23.5649602531312,23.5026172686207,22.0124857362334,23.4502603580006,23.1577536354871,23.4647714965648,23.3516133764363,23.1790848533855,23.3627962580892,23.9196562904245,23.1014001177274,22.9460310953935,23.6135189047254,23.6855378376188,23.497789723293,23.8974541872898,23.5977667916246,23.5646340996452,23.6212141306782,23.4577151530582,23.6273282221538,23.4148484652085,23.3838662561349,23.4405153208356,24.057088635402,23.1465109725724,23.6384796213369,23.6620001570939,23.8563874575236,23.1411834864223,23.1872424541773,23.6467335907144,23.4766395762807,22.3802410954909,23.5249215362429,23.5831868525162,23.5164864235061,23.8018741745786,23.6421913322426,24.0352300770072,22.9992225714311,23.4458246488528,23.6772414212836,23.8035209661591,-0.330489153214362,-0.712156254712627,0.0511779482839024,23.4464653235391,-1.74635303382926,-4.16376638404485,0.0879019432050277,0.70873240400037,-1,0,0.447716345863432,0
"O00410","IPO5_HUMAN","IPO5","Importin-5","=""IPO5""",22.8405366086369,21.9527614652629,22.1073039824835,22.5674321574315,22.4338179832356,22.3368229928003,21.8939943924607,22.0076098369453,21.8890484400372,22.2116236205663,22.3860777709304,22.1453045133606,22.3556274948642,22.7496670274978,22.6303943959135,22.0564160301966,21.8914813791284,21.9260763919893,21.9751835709029,22.8194515957905,22.123295769004,22.2473523695588,21.4778660899122,22.3130285512655,22.2782450192524,22.5359241676592,22.282843991269,21.740402788924,22.0203631173735,21.7907057017686,21.9048083517674,22.1384105104457,21.932747948358,22.4141996600172,22.9026106457693,21.9027639815333,22.343839761308,22.3485659828683,22.0131477014612,22.4623931572303,21.8837594121829,21.7687936386416,21.8459563476513,22.2983227077051,22.5979796575884,0.0565522526917306,-0.305909547036291,0.419014052419752,22.1943324151322,0.314664121001976,-5.01231348726341,0.754540912310488,0.955322166900336,0,0,0.984198471885123,0
"O00423","EMAL1_HUMAN","EML1","Echinoderm microtubule-associated protein-like 1","=""EML1""",18.353499655567,19.1718484293682,19.1800676409663,18.5376432217741,19.4978836323691,19.8662570915523,19.2964521598375,19.0883760441072,19.3498638081331,18.7603343095884,18.9435597890064,20.0823246403349,19.2415619184781,19.1030335299577,18.9624234743721,18.4120868989223,18.6028604879799,19.1960438074327,19.1322727791799,18.68883018093,19.2358351022888,18.9915810479776,18.9791490575226,18.8962471993482,19.1117541141272,19.233865531032,18.6476552364581,17.9047079684796,19.5599529427531,19.0553362396932,18.179677572189,17.4038672557026,19.253464719739,18.3475668374313,17.8259095789104,19.2979379726627,19.6341190636157,18.702926492977,19.3428210481954,18.7406752834065,18.7726235331991,18.3528552816091,18.4554403801435,19.4618308105992,18.3182860569012,-0.201474012287751,-0.736031200651722,0.333083176076221,18.914962440596,-0.760123957414338,-4.86911808907505,0.451334818656841,0.888728821493197,0,0,0.851903681043441,0
"O00429","DNM1L_HUMAN","DNM1L","Dynamin-1-like protein","=""DNM1L""",22.0561899433563,20.8281445879465,20.3955836765078,21.355589424668,21.1596729143808,20.8808398916736,20.7696470523254,20.6557337459851,20.6593153168741,20.9015290927103,21.259415099628,20.6168675101792,20.8675973437778,21.1189857384517,21.2497682633892,20.9267549915336,20.3815593180473,20.552412076983,20.6636590439722,21.4314753392555,20.723390305685,20.9114421361958,20.161273750968,21.2200839169149,21.2013548883262,21.4882733648615,21.3262011800426,21.4673556855035,20.7657049998334,20.9650430166806,20.5406318301605,20.4155927042048,20.34842876536,20.8844413253786,21.5267351238335,20.4607996619408,21.0593793102742,21.2276241489981,20.3268673606345,21.4296941457374,20.6404110965394,19.9903635143143,20.6597476793898,20.9636247859517,21.3992077422578,-0.0897188447775861,-0.541732189995794,0.362294500440622,20.9074313958141,-0.400305885420336,-4.99387495191057,0.690916273272389,0.94863212501629,0,0,0.967371825150962,0
"O00442","RTCA_HUMAN","RTCA","RNA 3'-terminal phosphate cyclase","=""RTCA""",22.3376569232128,20.7669888740862,20.9948424882952,22.2508614184283,21.1458984763564,20.9141724095977,20.6397542976892,21.293875366327,20.9021964435755,21.5404513827987,21.4939956815641,20.1826848733069,21.6193307359434,21.6527982806773,21.6256774493189,21.3775152765168,20.4441411409297,20.8661320089433,20.7769510710324,21.2341382285387,20.6726912754571,21.1865911218358,20.1213715749459,22.1764729989942,22.4257350012394,21.8322713156922,21.1175120329136,21.2244435661359,20.8608622215509,20.9380234441607,20.6894450803526,20.0611453018219,20.9275259347864,21.32003983077,21.2385808530194,21.1224530499337,21.4470526416057,21.5332855824291,20.7868739616604,21.7627475115435,20.8412859146759,20.3400687001884,20.7296993416593,20.9690873082129,21.197373507383,-0.0654360652094326,-0.640922457505006,0.510050327086141,21.1462822644468,-0.229319864765911,-5.02631835601737,0.819709320147749,0.975401065838733,0,0,0.98707520298088,0
"O00483","NDUA4_HUMAN","NDUFA4","Cytochrome c oxidase subunit NDUFA4","=""NDUFA4""",27.1633151664523,26.7411350955143,26.511607704438,26.8559614779205,26.7293288172329,25.8355921095272,26.725078777344,26.6253257289723,25.8260669197095,26.7285773015379,27.0271475628603,25.7452637379279,26.9434880639123,26.0945595263019,27.3757031954485,27.3890802228078,25.570737536097,26.2699294372527,26.6900634973961,26.5245756266287,26.7462129116228,26.937426175535,26.6183584570943,26.0011585324415,26.5816821385803,26.9556920130661,26.2604207706247,25.0759181034669,26.6691833439729,27.1282676918365,26.9499982270479,25.5242863443529,26.6824577510723,26.0903678317361,26.602220574915,26.7499104012704,26.596108062203,26.6329203319975,26.8354339062643,26.2483951115807,27.1176732232834,26.0880033682731,26.3873917441192,26.2887003956338,26.3211323915013,-0.0318247282409629,-0.564342810772598,0.500693354290673,26.5213746068616,-0.120528542168202,-5.03781561232671,0.904626792122551,0.985811378601772,0,0,0.996815200496084,0
